Sex_Code_Text,Ethnic_Code_Text,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,YearOfBirth,Score
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1984,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1984,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1984,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,4,1996,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,4,1996,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,4,1996,0
Male,Hispanic,English,Pretrial,Pretrial Defendant,Single,1,1990,0
Male,Hispanic,English,Pretrial,Pretrial Defendant,Single,1,1990,0
Male,Hispanic,English,Pretrial,Pretrial Defendant,Single,1,1990,0
Female,Native American,English,Pretrial,Jail Inmate,Single,2,1982,0
Female,Native American,English,Pretrial,Jail Inmate,Single,2,1982,1
Female,Native American,English,Pretrial,Jail Inmate,Single,2,1982,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,2,1992,1
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,2,1992,1
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,2,1992,0
Male,Caucasian,English,Post Sentence,Probation,Single,3,1984,0
Male,Caucasian,English,Post Sentence,Probation,Single,3,1984,2
Male,Caucasian,English,Post Sentence,Probation,Single,3,1984,1
Male,Hispanic,English,Post Sentence,Probation,Single,1,1987,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1987,1
Male,Hispanic,English,Post Sentence,Probation,Single,1,1987,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1974,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1974,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1974,0
Female,Caucasian,English,Post Sentence,Probation,Divorced,1,2070,0
Female,Caucasian,English,Post Sentence,Probation,Divorced,1,2070,0
Female,Caucasian,English,Post Sentence,Probation,Divorced,1,2070,0
Male,Caucasian,English,Pretrial,Jail Inmate,Significant Other,1,2070,0
Male,Caucasian,English,Pretrial,Jail Inmate,Significant Other,1,2070,0
Male,Caucasian,English,Pretrial,Jail Inmate,Significant Other,1,2070,0
Male,Hispanic,English,Pretrial,Pretrial Defendant,Single,4,1995,2
Male,Hispanic,English,Pretrial,Pretrial Defendant,Single,4,1995,2
Male,Hispanic,English,Pretrial,Pretrial Defendant,Single,4,1995,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1994,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1994,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1994,0
Male,African-American,English,Other,Probation,Single,2,1983,0
Male,African-American,English,Other,Probation,Single,2,1983,1
Male,African-American,English,Other,Probation,Single,2,1983,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1984,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1984,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1984,1
Female,Caucasian,English,Post Sentence,Probation,Single,3,1990,0
Female,Caucasian,English,Post Sentence,Probation,Single,3,1990,2
Female,Caucasian,English,Post Sentence,Probation,Single,3,1990,1
Female,Caucasian,English,Post Sentence,Probation,Single,1,1983,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,1983,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,1983,0
Male,African-American,English,Post Sentence,Probation,Single,3,1989,1
Male,African-American,English,Post Sentence,Probation,Single,3,1989,2
Male,African-American,English,Post Sentence,Probation,Single,3,1989,0
Male,Other Race,English,Pretrial,Pretrial Defendant,Single,1,1991,0
Male,Other Race,English,Pretrial,Pretrial Defendant,Single,1,1991,0
Male,Other Race,English,Pretrial,Pretrial Defendant,Single,1,1991,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1982,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1982,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1982,0
Male,African-American,English,Pretrial,Jail Inmate,Married,1,1979,0
Male,African-American,English,Pretrial,Jail Inmate,Married,1,1979,0
Male,African-American,English,Pretrial,Jail Inmate,Married,1,1979,1
Female,Caucasian,English,Post Sentence,Probation,Single,3,1993,1
Female,Caucasian,English,Post Sentence,Probation,Single,3,1993,2
Female,Caucasian,English,Post Sentence,Probation,Single,3,1993,0
Male,African-American,English,Post Sentence,Probation,Married,1,1985,0
Male,African-American,English,Post Sentence,Probation,Married,1,1985,0
Male,African-American,English,Post Sentence,Probation,Married,1,1985,0
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1992,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1992,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1992,0
Male,Caucasian,English,Post Sentence,Probation,Divorced,2,1982,0
Male,Caucasian,English,Post Sentence,Probation,Divorced,2,1982,1
Male,Caucasian,English,Post Sentence,Probation,Divorced,2,1982,2
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1995,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1995,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1995,1
Female,Caucasian,English,Post Sentence,Probation,Single,1,1972,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,1972,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,1972,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Divorced,1,2053,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Divorced,1,2053,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Divorced,1,2053,0
Male,Caucasian,English,Post Sentence,Probation,Single,2,1986,0
Male,Caucasian,English,Post Sentence,Probation,Single,2,1986,1
Male,Caucasian,English,Post Sentence,Probation,Single,2,1986,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,0
Female,African-American,English,Post Sentence,Probation,Single,1,1991,0
Female,African-American,English,Post Sentence,Probation,Single,1,1991,0
Female,African-American,English,Post Sentence,Probation,Single,1,1991,0
Male,African-American,English,Post Sentence,Probation,Single,2,1995,1
Male,African-American,English,Post Sentence,Probation,Single,2,1995,1
Male,African-American,English,Post Sentence,Probation,Single,2,1995,0
Male,Caucasian,English,Post Sentence,Probation,Divorced,2,2057,0
Male,Caucasian,English,Post Sentence,Probation,Divorced,2,2057,1
Male,Caucasian,English,Post Sentence,Probation,Divorced,2,2057,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1982,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1982,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1982,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,4,1996,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,4,1996,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,4,1996,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,2,1991,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,2,1991,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,2,1991,1
Male,Hispanic,English,Pretrial,Pretrial Defendant,Married,3,1995,2
Male,Hispanic,English,Pretrial,Pretrial Defendant,Married,3,1995,1
Male,Hispanic,English,Pretrial,Pretrial Defendant,Married,3,1995,0
Male,Hispanic,English,Other,Probation,Married,1,2066,0
Male,Hispanic,English,Other,Probation,Married,1,2066,0
Male,Hispanic,English,Other,Probation,Married,1,2066,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1986,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1986,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1986,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1983,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1983,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1983,0
Female,Caucasian,English,Other,Probation,Single,1,1993,0
Female,Caucasian,English,Other,Probation,Single,1,1993,1
Female,Caucasian,English,Other,Probation,Single,1,1993,0
Female,Caucasian,English,Post Sentence,Probation,Separated,3,2064,0
Female,Caucasian,English,Post Sentence,Probation,Separated,3,2064,2
Female,Caucasian,English,Post Sentence,Probation,Separated,3,2064,1
Male,African-American,English,Pretrial,Jail Inmate,Single,1,2054,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,2054,1
Male,African-American,English,Pretrial,Jail Inmate,Single,1,2054,1
Female,Caucasian,English,Post Sentence,Probation,Single,1,2054,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2054,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2054,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,2066,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,2066,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,2066,0
Female,Caucasian,English,Post Sentence,Probation,Divorced,1,1987,0
Female,Caucasian,English,Post Sentence,Probation,Divorced,1,1987,0
Female,Caucasian,English,Post Sentence,Probation,Divorced,1,1987,0
Female,African-American,English,Post Sentence,Probation,Single,1,1972,0
Female,African-American,English,Post Sentence,Probation,Single,1,1972,0
Female,African-American,English,Post Sentence,Probation,Single,1,1972,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1991,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1991,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1991,0
Male,Hispanic,English,Other,Probation,Single,1,1990,0
Male,Hispanic,English,Other,Probation,Single,1,1990,0
Male,Hispanic,English,Other,Probation,Single,1,1990,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,3,1995,2
Male,Hispanic,English,Pretrial,Jail Inmate,Single,3,1995,1
Male,Hispanic,English,Pretrial,Jail Inmate,Single,3,1995,0
Male,African-American,English,Pretrial,Jail Inmate,Married,3,2064,0
Male,African-American,English,Pretrial,Jail Inmate,Married,3,2064,2
Male,African-American,English,Pretrial,Jail Inmate,Married,3,2064,1
Male,Caucasian,English,Post Sentence,Probation,Single,1,2066,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2066,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2066,1
Male,Caucasian,English,Pretrial,Jail Inmate,Separated,1,1985,0
Male,Caucasian,English,Pretrial,Jail Inmate,Separated,1,1985,0
Male,Caucasian,English,Pretrial,Jail Inmate,Separated,1,1985,0
Male,Hispanic,English,Pretrial,Jail Inmate,Divorced,1,1977,1
Male,Hispanic,English,Pretrial,Jail Inmate,Divorced,1,1977,0
Male,Hispanic,English,Pretrial,Jail Inmate,Divorced,1,1977,1
Male,Hispanic,English,Post Sentence,Probation,Single,1,1991,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1991,1
Male,Hispanic,English,Post Sentence,Probation,Single,1,1991,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1988,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1988,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1988,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1993,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1993,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1993,0
Female,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,2066,0
Female,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,2066,0
Female,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,2066,1
Male,African-American,English,Other,Probation,Single,1,1986,0
Male,African-American,English,Other,Probation,Single,1,1986,1
Male,African-American,English,Other,Probation,Single,1,1986,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,1980,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,1980,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,1980,0
Male,Hispanic,English,Pretrial,Pretrial Defendant,Married,1,1981,0
Male,Hispanic,English,Pretrial,Pretrial Defendant,Married,1,1981,0
Male,Hispanic,English,Pretrial,Pretrial Defendant,Married,1,1981,0
Male,Caucasian,English,Pretrial,Jail Inmate,Significant Other,1,1991,0
Male,Caucasian,English,Pretrial,Jail Inmate,Significant Other,1,1991,0
Male,Caucasian,English,Pretrial,Jail Inmate,Significant Other,1,1991,0
Female,African-American,English,Post Sentence,Probation,Single,3,1992,1
Female,African-American,English,Post Sentence,Probation,Single,3,1992,2
Female,African-American,English,Post Sentence,Probation,Single,3,1992,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,2,1994,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,2,1994,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,2,1994,0
Male,Hispanic,English,Post Sentence,Probation,Single,2,2052,0
Male,Hispanic,English,Post Sentence,Probation,Single,2,2052,1
Male,Hispanic,English,Post Sentence,Probation,Single,2,2052,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1981,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1981,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1981,0
Male,African-American,English,Post Sentence,Probation,Single,1,2050,0
Male,African-American,English,Post Sentence,Probation,Single,1,2050,0
Male,African-American,English,Post Sentence,Probation,Single,1,2050,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1982,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1982,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1982,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1987,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1987,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1987,0
Male,African-American,English,Pretrial,Pretrial Defendant,Married,1,1983,0
Male,African-American,English,Pretrial,Pretrial Defendant,Married,1,1983,0
Male,African-American,English,Pretrial,Pretrial Defendant,Married,1,1983,1
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1983,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1983,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1983,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1993,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1993,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1993,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1978,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1978,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1978,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2060,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2060,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2060,0
Female,Caucasian,English,Other,Probation,Single,1,1972,0
Female,Caucasian,English,Other,Probation,Single,1,1972,1
Female,Caucasian,English,Other,Probation,Single,1,1972,2
Female,Caucasian,English,Pretrial,Pretrial Defendant,Married,1,2060,0
Female,Caucasian,English,Pretrial,Pretrial Defendant,Married,1,2060,0
Female,Caucasian,English,Pretrial,Pretrial Defendant,Married,1,2060,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,2068,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,2068,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,2068,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1988,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1988,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1988,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1989,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1989,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1989,0
Male,Hispanic,English,Post Sentence,Probation,Married,1,1986,0
Male,Hispanic,English,Post Sentence,Probation,Married,1,1986,0
Male,Hispanic,English,Post Sentence,Probation,Married,1,1986,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,3,1996,2
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,3,1996,1
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,3,1996,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,4,1982,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,4,1982,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,4,1982,2
Female,African-American,English,Pretrial,Jail Inmate,Separated,1,1982,0
Female,African-American,English,Pretrial,Jail Inmate,Separated,1,1982,0
Female,African-American,English,Pretrial,Jail Inmate,Separated,1,1982,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2064,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2064,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2064,1
Female,Caucasian,English,Post Sentence,Probation,Divorced,1,1978,0
Female,Caucasian,English,Post Sentence,Probation,Divorced,1,1978,0
Female,Caucasian,English,Post Sentence,Probation,Divorced,1,1978,0
Male,Hispanic,English,Other,Probation,Single,1,1991,0
Male,Hispanic,English,Other,Probation,Single,1,1991,0
Male,Hispanic,English,Other,Probation,Single,1,1991,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1993,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1993,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1993,0
Female,African-American,English,Pretrial,Jail Inmate,Single,3,2049,0
Female,African-American,English,Pretrial,Jail Inmate,Single,3,2049,2
Female,African-American,English,Pretrial,Jail Inmate,Single,3,2049,1
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1985,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1985,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1985,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1991,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1991,0
